Opioid peptide (family)	OPRM1
Opioid peptide (family)	Opioid peptide (family)
CAMK4	CALM1
CAMK4	CAMK4
CAMK4	SRF
CAMK4	HDAC4
CAMK4	CAMK4
CAMK4	PAFAH1B1
CAMK4	IQGAP1
CAMK4	CALM1
CAMK4	CALM1
CAMK4	CALM1
CAMK4	YWHAQ
CAMK4	CAMK4
CAMK4	CABIN1
CAMK4	CALM1
CAMK4	CALM1
CAMK4	CAMK4
CAMK4	CABIN1
CAMK4	CALM1
CAMK4	CAMK4
CAMK4	CABIN1
CAMK4	MEF2D
CAMK4	CAMK4
CAMK4	PAFAH1B1
CAMK4	CALM1
CAMK4	CALM1
CAMK4	MEF2D
SPN	BSG
SPN	SPN
RNF111	SMAD7
RNF111	AXIN1
RNF111	RNF111
RNF111	AXIN1
RNF111	RNF111
RNF111	AXIN1
RNF111	RNF111
DHX9	CD2BP2
DHX9	RBM5
DHX9	FUS
DHX9	SRRM1
DHX9	UPF3B
DHX9	RNPS1
DHX9	O43831
DHX9	THOC4
DHX9	DHX38
DHX9	HNRNPH1
DHX9	HNRNPH2
DHX9	CCAR1
DHX9	PABPN1
DHX9	CSTF1
DHX9	CSTF3
DHX9	CSTF2
DHX9	CPSF7
DHX9	NUDT21
DHX9	CLP1
DHX9	PCF11
DHX9	CPSF3
DHX9	CPSF2
DHX9	CPSF1
DHX9	PAPOLA
DHX9	SRSF5
DHX9	SRSF4
DHX9	SRSF7
DHX9	SRSF6
DHX9	SRSF1
DHX9	SRSF3
DHX9	SRSF2
DHX9	U2AF1
DHX9	HNRNPR
DHX9	U2AF2
DHX9	SRSF9
DHX9	HNRNPU
DHX9	HNRNPK
DHX9	PCBP2
DHX9	HNRNPA2B1
DHX9	HNRNPM
DHX9	PCBP1
DHX9	HNRNPL
DHX9	PTBP1
DHX9	HNRNPC
DHX9	HNRNPD
DHX9	HNRNPF
DHX9	SUGP1
DHX9	SMC1A
DHX9	DHX9
DHX9	GTF2F1
DHX9	GTF2F2
DHX9	POLR2E
DHX9	POLR2D
DHX9	POLR2G
DHX9	POLR2F
DHX9	POLR2A
DHX9	POLR2C
DHX9	POLR2B
DHX9	POLR2L
DHX9	POLR2I
DHX9	POLR2H
DHX9	POLR2K
DHX9	POLR2J
DHX9	HNRNPA3
DHX9	HNRNPA0
DHX9	HNRNPA1
DHX9	Q9Y3B4
DHX9	SNRPB2
DHX9	SF3B5
DHX9	U2 snRNA (rna)
DHX9	SF3A1
DHX9	SF3A2
DHX9	SF3A3
DHX9	SNRPA1
DHX9	SF3B5
DHX9	SF3B4
DHX9	SF3B1
DHX9	SF3B3
DHX9	SF3B2
DHX9	PHF5A
DHX9	SNRPD3
DHX9	SNRPD2
DHX9	SNRPD1
DHX9	SNRPB
DHX9	SNRPF
DHX9	SNRPG
DHX9	SNRPE
DHX9	HNRNPUL1
DHX9	DNAJC8
DHX9	NCBP1
DHX9	NCBP2
DHX9	RBMX
DHX9	DDX23
DHX9	SNRNP200
DHX9	SNRNP40
DHX9	NHP2L1
DHX9	U5 snRNA (rna)
DHX9	LSM2
DHX9	EFTUD2
DHX9	PRPF8
DHX9	TXNL4A
DHX9	SNRPD3
DHX9	SNRPD2
DHX9	SNRPD1
DHX9	SNRPB
DHX9	SNRPF
DHX9	SNRPG
DHX9	SNRPE
DHX9	PRPF6
DHX9	SRSF11
DHX9	YBX1
DHX9	CDC40
DHX9	LSM2
DHX9	NHP2L1
DHX9	U6 snRNA (rna)
DHX9	SNRPD3
DHX9	SNRPD2
DHX9	SNRPD1
DHX9	SNRPB
DHX9	SNRPF
DHX9	SNRPG
DHX9	SNRPE
DHX9	PRPF4
DHX9	SMC1A
DHX9	DHX9
DHX9	RBM5
DHX9	Q9Y3B4
DHX9	SNRPB2
DHX9	SF3B5
DHX9	U2 snRNA (rna)
DHX9	SF3A1
DHX9	SF3A2
DHX9	SF3A3
DHX9	SNRPA1
DHX9	SF3B5
DHX9	SF3B4
DHX9	SF3B1
DHX9	SF3B3
DHX9	SF3B2
DHX9	PHF5A
DHX9	SNRPD3
DHX9	SNRPD2
DHX9	SNRPD1
DHX9	SNRPB
DHX9	SNRPF
DHX9	SNRPG
DHX9	SNRPE
DHX9	DNAJC8
DHX9	FUS
DHX9	CD2BP2
