SP1	HGF
SP1	HGF
SP1	HGF
SP1	HGF
SP1	HGF
SP1	HGF
SP1	HGF
SP1	HGF
SP1	SP1
SP1	SP1
SP1	SP1
SP1	SP1
SP1	SMAD3
SP1	SMAD3
SP1	SMAD3
SP1	TP63-5
SP1	TP63-5
SP1	TP53
SP1	TP53
SP1	TP53
SP1	TP53
SP1	HDAC2
SP1	SMAD3
CREBBP	FGFR1
CREBBP	CREBBP
CREBBP	PARP1
KDM3A	CENPP
KDM3A	CENPP
KDM3A	CENPP
NR1D1	CETP
MYBL2	CLOCK
PBX1	COL17A1
AKT1	BCAR1
AKT1	BCAR1
AKT1	UBE2D1
AKT1	AKT2
MYCBP	PDGFB-D
SRF	CD2AP
SRF	MYOCD
SRY	CASP1
PRKCZ	RPL10A
KDM1A	KDM1A
PKC isoenzymes	Nucleolar phosphoprotein B23 (family)
Calcineurin A alpha-beta B1 (family)	CALM1
Calcineurin A alpha-beta B1 (family)	Calcineurin A alpha-beta B1 (family)
MYOD1	MYOD1
HOXB13	P2RY4
ENO1	JAK2
EOMES	TGFB family (dimer) (family)
EOMES	TGFB family (dimer) (family)
EBF1	NSMAF
EBF1	NSMAF
TBX21	PLAU
PI3K Class IA	LCP2
ERBB4	BTC
HDAC2	SIN3A
HDAC2	SIN3A
HDAC2	SIN3A
HDAC2	SIN3A
PELP1	PELP1
E2F7	Cyclin A (family)
E2F1	E2F1
E2F1	E2F1
E2F1	RB1
TBP	BDP1
TBP	BDP1
TBP	SPI1
RNF128	G-protein alpha (i/o/z/t) subunit (family)
RNF128	G-protein alpha (i/o/z/t) subunit (family)
BRCA1	RAD50
BRCA1	BARD1
BRCA1	BARD1
GLI2A	MTSS1
GLI2A	MTSS1
NR3C1	SMAD3
NR3C1	HDAC6
ERK1-2-active	HGF
ERK1-2-active	SHC1-2
ERK1-2-active	NR3C1
ERK1-2-active	KSR1
ERK1-2-active	SHC1-2
ERK1-2-active	SHC1-2
ERK1-2-active	FGFR
ERK1-2-active	BRAF
ERK1-2-active	RELA
YY1	YY1
TRRAP	TRRAP
APPL1	DCC
BCL6	BCOR
PLK3	NINL
CDX2	TP73
NFAT1-c-4-active	FOS
NFAT1-c-4-active	FOS
NFAT1-c-4-active	NFAT1-c-4-active
NFAT1-c-4-active	NFAT1-c-4-active
NEUROG3	CUL3
NEUROG3	CUL3
NEUROG3	CUL3
NEUROG3	CUL3
ZBTB33	ITGB7
LATS2	FADD
POU4F1	CTNNA1
POU4F1	CTNNA1
POU4F1	CTNNA1
POU4F1	CTNNA1
POU4F2	CTNNA1
CMTM2	MTA2
FOXF1	NDUFA10
IRF1	IRF1
IRF4	BCOR
PDX1	KDM1A
PDX1	KDM1A
PDX1	KDM1A
PDX1	messenger RNA (family)
ONECUT1	IFNGR2
ONECUT1	IFNGR2
ONECUT1	IFNGR2
ONECUT1	IFNGR2
ZBTB17	EP300
ZBTB17	SP1
ZBTB17	SP1
ZBTB17	EP300
ZBTB17	ZBTB17
ZBTB17	MYC
ZBTB17	MYC
MTOR	MLST8
MTOR	MAPK8
MTOR	MAPK8
HIP1	GP6
NOTCH1	KDM1A
EGR3	DDX58
EGR3	DDX58
EGR1	NFAT1-c-4-active
EGR1	NFAT1-c-4-active
EGR1	NFAT1-c-4-active
EGR1	NFAT1-c-4-active
RORA	SNCA
MDM2	UBE2D1
EHMT2	FANCD2
SREBF1	DNM2
MAK	ACLY
ZFHX3	LRP6
ELK1	RELA
ELK1	SRF
PAS	HEY1
TRIM28	SIN3A
TRIM28	SIN3A
TRIM28	SIN3A
TRIM24	Apollo
CREB1	ATF2
CREB1	ATF2
CREB1	ATF2
CREB1	ATF2
CREB1	ATF2
CREB1	ATF2
CREB1	CREB1
CREB1	CREB1
CREB1	CREB1
ZNF385A	HIV Nef
ZNF385A	HIV Nef
PA2G4	UBE2D3
GTF3A	GTF3C4
MAPK14	STAT4
MAPK14	NFATC1
MAPK14	P14619
JDP2	ATF2
Filamin A C-terminal fragment	TGF bet receptor Type II
ATF7	FOSL2
ATF1	HSPA5
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
ATF2	ATF2
SMARCC1	SMARCD1
SMARCC1	SMARCD1
YBX1	PRPF4
INS	INS
INS	INS
INS	INSR
NCOA2	CREBBP
NCOA3	CREBBP
NCOA3	CREBBP
NCOA3	CREBBP
NCOA3	KAT2B
NCOA3	KAT2B
NCOA1	ARNT
NCOA1	CREBBP
NCOA6	NCOA1
HNRNPA1	PRPF4
CDK4	CDK4
PRKCE	CHUK
PRKCQ	PRKCQ
PRKCQ	PRKCQ
UBA3	CD40
IL6	IL6R
IL2	LCK
IL2	IL2
IL2	LCK
VAV3	Vav3 effectors (family)
CTDSP1	SMAD3
CSE1L	HLA-C group-I-interacting KIRs (family)
CSE1L	HLA-C group-I-interacting KIRs (family)
CSE1L	HLA-C group-I-interacting KIRs (family)
NEUROD1	PTPN1
REL	REL
